node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7
35481,70067,54046631502282752,12,12,43,11.0,0,2
35482,70068,495400700654649344,12,12,44,11.0,0,0
35483,70070,738592469192540160,12,12,44,13.0,0,0
35484,70071,117112213289828352,12,12,44,13.0,0,0
35484,70105,117112213289828352,12,12,47,13.0,0,0
35485,70072,878203714043641856,12,12,44,11.0,0,0
35486,70073,306248348073984000,12,12,44,10.0,0,0
35487,70077,292757683998556160,12,12,45,13.0,0,0
35488,70079,662035879732183040,12,12,45,14.0,0,0
35489,70080,211691172718968832,12,12,45,13.0,0,0
35490,70081,923240741109497856,12,12,45,11.0,0,0
35491,70082,292734250656989184,12,12,45,15.0,0,0
35492,70083,0,12,12,45,0.0,0,123
35493,70084,301761859596320768,12,12,46,11.0,0,1
35494,70085,22526038315630592,12,12,46,13.0,0,1
35495,70086,229684543068569600,12,12,46,12.0,0,3
35496,70509,450360718651293696,12,12,93,9.0,0,1
35497,70510,743095244186189824,12,12,94,10.0,0,0
35498,70511,220687101979525120,12,12,94,12.0,0,0
35499,70512,211671587668099072,12,12,94,12.0,0,0
35500,70090,535931722911449088,12,12,46,11.0,0,2
35501,70091,418840331623071744,12,12,46,14.0,0,3
35502,70092,734097459499761664,12,12,46,11.0,0,1
35503,70093,873727739645919232,12,12,46,9.0,0,3
35504,70094,495397745717149696,12,12,46,11.0,0,2
35505,70095,797140295140507648,12,12,46,14.0,0,3
35506,70096,851187132801220608,12,12,46,13.0,0,0
35507,70097,58549062898548736,12,12,47,13.0,0,0
35508,70098,418858542301192194,12,12,47,6.0,0,0
35509,70099,4508272551788544,12,12,47,14.0,0,0
35510,70100,0,12,12,47,0.0,0,123
35511,70101,648525355727978496,12,12,47,14.0,0,0
35512,70102,225183142464454656,12,12,47,11.0,0,0
35513,70103,851187201520697344,12,12,47,12.0,0,0
35514,70104,499901620222427136,12,12,47,14.0,0,0
35515,70106,747603448018501632,12,12,47,16.0,0,0
35516,70107,837673516420562944,12,12,47,11.0,0,0
35517,70108,837691933240328192,12,12,47,12.0,0,0
35518,70109,409836705781121024,12,12,47,13.0,0,0
35519,70112,4508203832311808,12,12,48,12.0,0,0
35520,70115,711590044162326528,12,12,48,13.0,0,0
35521,70116,27039602267127808,12,12,49,13.0,0,3
35522,70117,49541932363284480,12,12,49,11.0,0,0
35523,70118,657534135530684416,12,12,49,12.0,0,1
35524,70119,90077283947118592,12,12,49,11.0,0,0
35525,70121,27029431784570880,12,12,49,13.0,0,1
35526,70122,432350030993555456,12,12,49,14.0,0,4
35527,70124,968279486162272256,12,12,49,12.0,0,1
35528,70126,292748406869196800,12,12,50,12.0,0,0
35529,70127,571964849257447424,12,12,50,12.0,0,0
35530,70128,270218382823915520,12,12,50,14.0,0,0
35531,70130,0,12,12,50,0.0,0,123
35532,70133,301752719905914880,12,12,50,11.0,0,0
35533,70134,752101962404593664,12,12,50,11.0,0,0
35534,70138,851186651764883456,12,12,51,13.0,0,0
35535,70139,153131733179432960,12,12,51,10.0,0,0
35536,70141,4508135112835072,12,12,51,13.0,0,0
35537,70142,517925295861268480,12,12,52,13.0,0,3
35538,70143,364799747434741760,12,12,52,5.0,0,0
35539,70144,432350030993555456,12,12,52,14.0,0,4
35540,70145,864712087895539712,12,12,52,12.0,0,1
35541,70147,954769443194404864,12,12,52,12.0,0,3
35542,70149,297237781564882944,12,12,52,12.0,0,1
35543,70151,27022010081083392,12,12,53,15.0,0,0
35544,70152,851192355481452544,12,12,53,11.0,0,0
35545,70153,4504011944230912,12,12,53,12.0,0,0
35546,70155,747604822408036352,12,12,53,13.0,0,0
35547,70156,4524352909344768,12,12,54,14.0,0,0
35548,70158,0,12,12,54,0.0,0,123
35549,70159,4506829442777088,12,12,54,11.0,0,0
35550,70161,734097390780284928,12,12,54,12.0,0,0
35551,70164,238695934211391488,12,12,54,11.0,0,0
35552,70166,0,12,12,54,0.0,0,123
35553,70168,837676608797016064,12,12,55,10.0,0,1
35554,70169,864699993267634176,12,12,55,13.0,0,0
35554,70195,864699993267634176,12,12,57,13.0,0,0
35555,70170,157627636225409024,12,12,55,13.0,0,3
35556,70171,779129676202246144,12,12,55,10.0,0,0
35557,70172,0,12,12,55,0.0,0,123
35558,70173,265714233440731136,12,12,55,10.0,0,2
35559,70174,103586021244928000,12,12,55,13.0,0,4
35560,70175,22525625998770176,12,12,55,13.0,0,3
35561,70176,743103215645491200,12,12,55,11.0,0,0
35562,70177,409832926209900544,12,12,55,12.0,0,3
35563,70178,4527582724751360,12,12,55,8.0,0,0
35564,70179,261209946618593280,12,12,55,11.0,0,2
35565,70180,495402556080521216,12,12,55,10.0,0,0
35566,70181,4540089669517312,12,12,56,8.0,0,0
35567,70182,743097718087352320,12,12,56,12.0,0,0
35568,70183,801644307084738560,12,12,56,14.0,0,0
35569,70184,0,12,12,56,0.0,0,123
35570,70187,63050669661093888,12,12,56,11.0,0,0
35571,70188,873746568782544896,12,12,57,12.0,0,0
35572,70189,4540158388994048,12,12,57,12.0,0,0
35573,70190,873702794492645377,12,12,57,12.0,0,2
35574,70191,707073319114899456,12,12,57,15.0,0,0
35575,70193,873705130938073088,12,12,57,15.0,0,0
35576,70194,711585646115815424,12,12,57,11.0,0,0
35577,70196,27033898550558720,12,12,58,12.0,0,1
35578,70197,864699993267634176,12,12,58,13.0,0,0
35579,70198,364793837559742464,12,12,58,13.0,0,4
35580,70199,779127339740037120,12,12,58,11.0,0,3
35581,70200,585470562898280448,12,12,58,11.0,0,0
35582,70202,932246222377320448,12,12,58,11.0,0,0
35583,70203,364795349388230656,12,12,58,14.0,0,1
35584,70204,774619548224585728,12,12,58,11.0,0,1
35585,70206,873705268377026560,12,12,58,13.0,0,5
35586,70207,328764147187580928,12,12,58,13.0,0,5
35587,70208,292742978030534656,12,12,58,7.0,0,0
35588,70209,27029569223524352,12,12,58,13.0,0,5
35589,70210,45037164504809472,12,12,58,12.0,0,3
35590,70211,878205913066897408,12,12,59,12.0,0,0
35591,70212,864691815649902592,12,12,59,11.0,0,0
35592,70213,0,12,12,59,0.0,0,123
35593,70214,860196118762356736,12,12,59,12.0,0,0
35594,70216,4524284189868032,12,12,60,11.0,0,0
35595,70217,851181910120988672,12,12,60,14.0,0,0
35596,70218,49544612422877184,12,12,60,11.0,0,0
35597,70219,684564391948976128,12,12,60,11.0,0,0
35597,70233,684564391948976128,12,12,62,11.0,0,0
35598,70220,0,12,12,60,0.0,0,123
35599,70221,337773201868193792,12,12,60,13.0,0,0
35600,70222,0,12,12,60,0.0,0,123
35601,70225,171136991998509056,12,12,61,12.0,0,0
35602,70227,153131870618386432,12,12,61,12.0,0,0
35603,70229,0,12,12,61,0.0,0,123
35604,70230,301749352651554816,12,12,62,10.0,0,0
35605,70231,409832239015133184,12,12,62,12.0,0,3
35606,70232,707065691252981760,12,12,62,9.0,0,0
35607,70234,801651041593458688,12,12,62,11.0,0,0
35608,70235,63051013258477568,12,12,62,13.0,0,4
35609,70236,4517824559054848,12,12,62,10.0,0,2
35610,70237,0,12,12,62,0.0,0,123
35611,70238,765614341834670080,12,12,62,12.0,0,4
35612,70239,216179654061457408,12,12,62,10.0,0,0
35613,70240,914233610574233600,12,12,62,11.0,0,2
35614,70241,734097596938715136,12,12,62,10.0,0,2
35615,70242,680044986841956352,12,12,63,14.0,0,0
35616,70247,4524009311961088,12,12,64,14.0,0,0
35617,70248,153131870618386432,12,12,64,12.0,0,0
35618,70249,22518822770573312,12,12,64,11.0,0,0
35619,70250,4523940592484352,12,12,64,10.0,0,0
35620,70252,391814610707030018,12,12,65,1.0,0,0
35621,70253,535931997789356032,12,12,65,13.0,0,4
35622,70254,671037787587215360,12,12,65,13.0,0,2
35623,70255,391814610707034114,12,12,65,1.0,0,0
35624,70256,274725349705646080,12,12,65,8.0,0,0
35625,70257,0,12,12,65,0.0,0,123
35626,70258,301753819417542656,12,12,66,11.0,0,0
35627,70260,0,12,12,66,0.0,0,123
35628,70262,319756604335456256,12,12,66,11.0,0,0
35629,70263,40534664389066752,12,12,67,13.0,0,0
35630,70264,864718684965306368,12,12,67,12.0,0,0
35631,70265,166646930108055552,12,12,67,10.0,0,0
35632,70958,418848234362896384,12,12,145,12.0,0,0
35633,70959,968286014512562176,12,12,145,13.0,0,0
35634,70962,644016739578806272,12,12,145,12.0,0,0
35635,70963,103595367093764096,12,12,146,13.0,0,0
35636,70964,711569771916689408,12,12,146,11.0,0,0
35637,70966,166646174193811456,12,12,146,14.0,0,0
35637,70953,166646174193811456,12,12,144,14.0,0,0
35638,70967,0,12,12,146,0.0,0,123
35639,70273,153132626532630528,12,12,68,12.0,0,2
35640,70276,139618116798775296,12,12,68,9.0,0,0
35641,70279,639522829397655552,12,12,68,11.0,0,0
35642,70280,941253627790491648,12,12,68,12.0,0,4
35643,70281,166635728833347584,12,12,68,12.0,0,0
35644,70282,0,12,12,68,0.0,0,123
35645,70283,445880414926536704,12,12,68,9.0,0,1
35646,70284,135109638088556544,12,12,68,13.0,0,3
35647,70285,824161205709963264,12,12,68,12.0,0,4
35648,70287,535931997789356032,12,12,68,13.0,0,4
35649,70288,837674478493237248,12,12,68,11.0,0,2
35650,70290,851187338959650816,12,12,69,12.0,0,0
35651,70291,662032443758346240,12,12,69,12.0,0,0
35652,70292,274725212266692608,12,12,69,13.0,0,0
35653,70293,355790898912559104,12,12,69,13.0,0,0
35654,70294,657531936507428864,12,12,69,13.0,0,0
35655,70296,220678305886502912,12,12,70,13.0,0,0
35656,70297,797144487028588544,12,12,70,15.0,0,0
35657,70300,229695606904324096,12,12,70,12.0,0,0
35658,70303,0,12,12,71,0.0,0,123
35659,70304,216176974001864704,12,12,71,14.0,0,4
35660,70305,707068646190481408,12,12,71,10.0,0,0
35661,70306,274722463487623168,12,12,71,10.0,0,1
35662,70307,301747840823066624,12,12,71,10.0,0,2
35663,70308,306246492648112128,12,12,71,14.0,0,5
35664,70309,139618116798775296,12,12,71,9.0,0,0
35665,70310,229685573860720640,12,12,71,11.0,0,2
35666,70311,166640676635672576,12,12,71,12.0,0,2
35666,70274,166640676635672576,12,12,68,12.0,0,2
35667,70312,927742485310996480,12,12,71,6.0,0,0
35668,70313,117112282009305088,12,12,71,12.0,0,1
35669,70314,409828184566005760,12,12,71,9.0,0,2
35670,70316,743111599421652992,12,12,71,8.0,0,0
35670,70320,743111599421652992,12,12,72,8.0,0,0
35670,70289,743111599421652992,12,12,69,8.0,0,0
35671,70317,180151681692995585,12,12,72,7.0,0,0
35672,70318,409829352797110272,12,12,72,11.0,0,0
35673,70319,761108749342474240,12,12,72,13.0,0,0
35674,70321,0,12,12,72,0.0,0,123
35675,70906,103590900327776256,12,12,139,11.0,0,0
35676,70907,716080380947472386,12,12,139,7.0,0,0
35677,70908,202667274631380992,12,12,139,11.0,0,0
35678,70909,562959642867531776,12,12,139,10.0,0,0
35679,70910,914238008620744704,12,12,139,14.0,0,0
35680,70911,40537138290229248,12,12,139,7.0,0,0
35681,70913,301744542288183296,12,12,140,14.0,0,4
35682,70914,752105467097907200,12,12,140,10.0,0,0
35683,70915,211674473886121984,12,12,140,13.0,0,4
35684,70916,562951602688753664,12,12,140,13.0,0,1
35685,70328,292739267178790912,12,12,73,12.0,0,0
35686,70331,562950365738172416,12,12,74,9.0,0,0
35687,70332,589972100941348864,12,12,74,9.0,0,0
35688,70333,941261667969269760,12,12,74,10.0,0,1
35689,70334,873699495940980736,12,12,74,13.0,0,1
35690,70335,851186789203836928,12,12,74,13.0,0,4
35691,70336,914238077340221440,12,12,74,14.0,0,3
35692,70337,225185616365617152,12,12,74,9.0,0,0
35693,70338,4524421628821504,12,12,74,12.0,0,0
35694,70339,0,12,12,74,0.0,0,123
35695,70340,144115600392716288,12,12,74,10.0,0,2
35696,70341,103597909714403328,12,12,74,12.0,0,3
35697,70342,517925227141791744,12,12,74,14.0,0,3
35698,70343,9009535716950016,12,12,74,11.0,0,1
35699,70345,355790142998315008,12,12,74,11.0,0,3
35700,70346,873701832403189760,12,12,74,12.0,0,1
35701,70347,864712156615016448,12,12,75,15.0,0,0
35702,70349,45036339871088640,12,12,75,14.0,0,0
35703,70350,292745589370650624,12,12,75,9.0,0,0
35704,70351,797140157701554176,12,12,75,11.0,0,0
35705,70354,301748528017833984,12,12,75,13.0,0,0
35706,70355,238694010066042880,12,12,75,12.0,0,0
35707,70356,864691953088856064,12,12,76,11.0,0,0
35708,70357,166641707444625410,12,12,76,8.0,0,0
35709,70359,180166250205282304,12,12,76,10.0,0,0
35710,70360,873702931914817536,12,12,76,12.0,0,0
35711,70361,873705337096503296,12,12,76,11.0,0,0
35712,70363,225195030933929984,12,12,76,12.0,0,0
35713,70364,639526883846782976,12,12,77,13.0,0,1
35714,70365,873699495940980736,12,12,77,13.0,0,1
35715,70366,306252471242588160,12,12,77,11.0,0,2
35716,70368,851186789203836928,12,12,77,13.0,0,4
35717,70369,873699083624120320,12,12,77,14.0,0,1
35718,70370,202662258109579264,12,12,77,9.0,0,1
35719,70372,671041704597389312,12,12,77,11.0,0,2
35720,70373,499899627357601792,12,12,77,11.0,0,0
35721,70374,571963474867912704,12,12,77,10.0,0,0
35722,70381,364792325731254272,12,12,78,11.0,0,0
35723,70382,950265156372267008,12,12,78,13.0,0,0
35724,70383,220685040395223040,12,12,78,12.0,0,0
35725,70384,878216289707884544,12,12,78,11.0,0,0
35726,70385,220677549972258816,12,12,78,13.0,0,0
35726,70395,220677549972258816,12,12,79,13.0,0,0
35727,70386,734093542489587712,12,12,78,18.0,0,0
35728,70387,450360787370770432,12,12,78,13.0,0,0
35729,70388,418845623022780416,12,12,78,13.0,0,0
35730,70389,45036339871088640,12,12,78,14.0,0,0
35731,70391,0,12,12,78,0.0,0,123
35732,70392,842173886232526848,12,12,78,11.0,0,0
35732,70367,842173886232526848,12,12,77,11.0,0,0
35733,70394,4537615768354816,12,12,79,10.0,0,0
35734,70397,117104516708433920,12,12,80,11.0,0,1
35735,70398,274724181474541568,12,12,80,11.0,0,0
35736,70399,90072267425316864,12,12,80,10.0,0,1
35737,70400,225184654292942848,12,12,80,13.0,0,3
35738,70401,851186583045406720,12,12,80,14.0,0,2
35739,70402,0,12,12,80,0.0,0,123
35740,70403,22529199411560448,12,12,80,11.0,0,1
35741,70404,202663907377020928,12,12,81,10.0,0,0
35742,70405,40533083841101824,12,12,81,15.0,0,0
35743,70406,274724250194018304,12,12,81,10.0,0,0
35744,70407,22519509965340672,12,12,81,12.0,0,0
35745,70408,225182936306024448,12,12,81,10.0,0,0
35746,70409,0,12,12,81,0.0,0,123
35747,70410,229691552455196672,12,12,81,9.0,0,0
35748,70411,932250826582261760,12,12,81,13.0,0,0
35749,70413,4506004809056256,12,12,82,10.0,0,0
35750,70416,90072404864270336,12,12,82,10.0,0,0
35751,70417,968283403172446208,12,12,82,12.0,0,0
35752,70418,364795555546660864,12,12,82,11.0,0,0
35753,70419,4510127977660416,12,12,82,12.0,0,0
35754,70420,891712794938834944,12,12,83,11.0,0,1
35755,70421,306254395387936768,12,12,83,8.0,0,0
35756,70422,824170963892445186,12,12,83,6.0,0,0
35757,70423,292760845094486016,12,12,83,11.0,0,0
35758,70424,851186583045406720,12,12,83,14.0,0,2
35759,70425,117102317685178368,12,12,83,12.0,0,1
35760,70426,225180531124338688,12,12,83,13.0,0,4
35761,70428,0,12,12,84,0.0,0,123
35762,70431,40533083841101824,12,12,84,15.0,0,0
35763,70433,90075359801769984,12,12,85,10.0,0,0
35764,70434,301741587350683648,12,12,85,12.0,0,0
35765,70436,49540214376366080,12,12,85,9.0,0,0
35766,70438,693554754931916800,12,12,86,11.0,0,1
35767,70439,337790175578947584,12,12,86,10.0,0,1
35768,70440,707077579722457088,12,12,86,11.0,0,2
35769,70441,639515682572075008,12,12,86,12.0,0,1
35770,70442,891712794938834944,12,12,86,11.0,0,1
35771,70443,396319859585056768,12,12,86,14.0,0,1
35772,70444,301758835939344384,12,12,86,8.0,0,3
35773,70445,54051648024084480,12,12,86,9.0,0,0
35774,70446,0,12,12,86,0.0,0,123
35775,70447,90088760099733504,12,12,86,5.0,0,2
35776,70448,468376216672403456,12,12,86,11.0,0,1
35777,70449,657530974434754560,12,12,86,12.0,0,0
35778,70451,657526370229813248,12,12,86,7.0,0,1
35779,70452,968278111789518849,12,12,87,2.0,0,0
35780,70454,837681006843527168,12,12,87,11.0,0,0
35781,70456,0,12,12,88,0.0,0,123
35782,70459,0,12,12,88,0.0,0,123
35783,70461,734092649136390144,12,12,88,10.0,0,0
35784,70462,680046361248272385,12,12,88,4.0,0,0
35785,70464,355793785130582016,12,12,88,13.0,0,0
35786,70466,0,12,12,89,0.0,0,123
35787,70471,306246904964972544,12,12,89,11.0,0,0
35788,70472,526922599511359488,12,12,90,11.0,0,0
35789,70473,639523447872946176,12,12,90,11.0,0,3
35790,70474,657530974434754560,12,12,90,12.0,0,0
35791,70475,0,12,12,90,0.0,0,123
35792,70477,0,12,12,90,0.0,0,123
35793,70478,337773270587670528,12,12,90,11.0,0,2
35794,70479,54051648024084480,12,12,90,9.0,0,0
35795,70480,211671037912285184,12,12,91,13.0,0,0
35796,70481,689053491766755328,12,12,91,12.0,0,0
35797,70482,418843355280048128,12,12,91,13.0,0,0
35798,70483,180144947167494144,12,12,91,12.0,0,0
35799,70484,738593087667830784,12,12,91,9.0,0,0
35800,70485,598981980255682560,12,12,91,14.0,0,0
35801,70486,734111821870399488,12,12,91,13.0,0,0
35802,70487,166641776147300352,12,12,91,12.0,0,0
35803,70488,0,12,12,91,0.0,0,123
35804,70492,711577056181223424,12,12,92,14.0,0,0
35805,70493,495397195961335808,12,12,92,11.0,0,0
35806,70494,0,12,12,92,0.0,0,123
35807,70495,873716950688071680,12,12,92,14.0,0,0
35808,70496,765613448481472512,12,12,92,11.0,0,0
35809,70497,22529336850513920,12,12,92,12.0,0,0
35810,70498,711574444841107456,12,12,92,13.0,0,0
35811,70507,864694083392634880,12,12,93,10.0,0,3
35812,70519,117103073599422464,12,12,94,10.0,0,0
35813,70520,139619353749356544,12,12,94,13.0,0,0
35813,70508,139619353749356544,12,12,93,13.0,0,0
35814,70521,517915194098188288,12,12,95,13.0,0,0
35815,70523,18020445823434752,12,12,95,14.0,0,0
35816,70524,4537684487831552,12,12,95,9.0,0,0
35817,70525,391819489773092864,12,12,95,9.0,0,0
35818,70526,0,12,12,95,0.0,0,123
35819,70527,671049607337213952,12,12,96,12.0,0,0
35820,70528,292737136875012096,12,12,96,16.0,0,0
35821,70529,810651781217386496,12,12,96,12.0,0,0
35822,70530,639523585311899648,12,12,96,10.0,0,0
35823,70531,698060622302019584,12,12,96,12.0,0,0
35824,70532,662037872597008384,12,12,96,12.0,0,0
35825,70533,4505729931149312,12,12,96,11.0,0,0
35826,70534,355793853850058752,12,12,96,14.0,0,0
35827,70535,671037581428785152,12,12,96,9.0,0,0
35828,70536,639515476413644800,12,12,97,14.0,0,5
35829,70537,22519441245863936,12,12,97,12.0,0,0
35830,70538,851188026154418176,12,12,97,16.0,0,2
35831,70539,171137747912753152,12,12,97,10.0,0,3
35832,70540,306246561367588864,12,12,97,11.0,0,1
35833,70541,517914850500804608,12,12,97,10.0,0,0
35834,70542,968275569152098304,12,12,97,11.0,0,3
35835,70543,589973544050360320,12,12,97,10.0,0,4
35836,70544,450360718651293696,12,12,97,9.0,0,1
35837,70545,909728980154712064,12,12,97,12.0,0,2
35838,70546,468378828012519424,12,12,97,12.0,0,3
35839,70547,211670694314901504,12,12,97,11.0,0,0
35840,70548,63053349720686592,12,12,97,12.0,0,1
35841,70549,369296200236531712,12,12,97,11.0,0,1
35842,70550,261209053265395712,12,12,98,12.0,0,0
35843,70552,657527332302487552,12,12,98,13.0,0,0
35844,70554,4505661211672576,12,12,98,10.0,0,0
35845,70555,0,12,12,98,0.0,0,123
35846,70556,99082490353815553,12,12,98,3.0,0,0
35847,70557,4514457304694784,12,12,98,11.0,0,0
35848,70558,18020445823434752,12,12,98,14.0,0,0
35849,70560,517914850500804608,12,12,99,10.0,0,0
35850,70561,851187270240174080,12,12,99,10.0,0,0
35851,70562,747605921919664128,12,12,99,10.0,0,0
35852,70563,707068577471004672,12,12,99,13.0,0,0
35853,70564,860207869792878592,12,12,99,10.0,0,0
35854,70566,851188026154418176,12,12,100,16.0,0,2
35855,70567,864700199426064384,12,12,100,9.0,0,0
35856,70568,90078864528670722,12,12,100,3.0,0,0
35857,70569,171137747912753152,12,12,100,10.0,0,3
35858,70570,693554892370870272,12,12,100,9.0,0,1
35859,70572,562958886953287680,12,12,100,10.0,0,1
35860,70573,562953526850887682,12,12,100,3.0,0,0
35861,70574,684562742681534464,12,12,100,13.0,0,1
35862,70575,369297643345543168,12,12,100,14.0,0,2
35863,70576,562950228299218944,12,12,101,12.0,0,0
35864,70577,0,12,12,101,0.0,0,123
35865,70578,153129809034084352,12,12,101,12.0,0,0
35866,70579,4514663463124992,12,12,101,11.0,0,0
35867,70580,819655338339860480,12,12,101,13.0,0,0
35868,70581,139617429604007936,12,12,101,11.0,0,0
35869,70582,319757772566560768,12,12,101,13.0,0,0
35870,70583,4514732182601728,12,12,101,15.0,0,0
35871,70585,630504497587683328,12,12,101,12.0,0,0
35872,70586,4514526024171520,12,12,101,12.0,0,0
35873,70587,860191377118461952,12,12,101,10.0,0,0
35874,70588,238691123848019968,12,12,102,16.0,0,0
35875,70589,851185277375348736,12,12,102,11.0,0,0
35876,70590,639515820011028480,12,12,102,13.0,0,0
35877,70591,135111081197568000,12,12,102,13.0,0,0
35878,70592,873711934166269952,12,12,102,12.0,0,0
35879,70593,797140020262600704,12,12,102,13.0,0,0
35880,70594,0,12,12,102,0.0,0,123
35881,70595,639532999880212480,12,12,102,11.0,0,0
35882,70596,873699427221504000,12,12,102,11.0,0,0
35883,70597,864729267764723712,12,12,102,11.0,0,0
35884,70598,864724869718212608,12,12,103,11.0,0,1
35885,70599,585470081861943296,12,12,103,12.0,0,1
35886,70600,873716607090688000,12,12,103,12.0,0,1
35887,70601,571960107613552640,12,12,103,11.0,0,1
35888,70603,860193095105380352,12,12,103,14.0,0,4
35889,70604,774619616944062464,12,12,103,13.0,0,2
35890,70606,950263575824302080,12,12,103,13.0,0,1
35891,70607,445867083348049920,12,12,103,13.0,0,1
35892,70608,117109945547096064,12,12,103,13.0,0,1
35893,70609,954765526184230912,12,12,104,11.0,0,0
35894,70610,153129809034084352,12,12,104,12.0,0,0
35895,70611,0,12,12,104,0.0,0,123
35896,70617,4514732182601728,12,12,104,15.0,0,0
35897,70619,526921499999731712,12,12,105,11.0,0,0
35898,70620,166634766760673280,12,12,105,13.0,0,0
35899,70621,4514594743648256,12,12,105,13.0,0,0
35900,70622,0,12,12,105,0.0,0,123
35901,70623,878207150017478656,12,12,105,11.0,0,0
35902,70624,211673374374494208,12,12,105,12.0,0,0
35903,70625,842175741658398720,12,12,106,9.0,0,0
35904,70626,950263575824302080,12,12,106,13.0,0,1
35905,70627,558448621536673792,12,12,106,11.0,0,0
35906,70628,761110123732008960,12,12,106,10.0,0,1
35907,70629,0,12,12,106,0.0,0,123
35908,70630,139627050330750976,12,12,107,8.0,0,0
35909,70631,0,12,12,107,0.0,0,123
35910,70632,914239039412895744,12,12,107,12.0,0,0
35911,70633,153134688116932608,12,12,107,13.0,0,0
35912,70634,211670900473331712,12,12,107,11.0,0,0
35913,70635,639522417080795136,12,12,107,10.0,0,0
35914,70636,454865280351338496,12,12,107,11.0,0,0
35915,70637,4505455053242368,12,12,107,9.0,0,0
35916,70638,684547486957699072,12,12,107,13.0,0,0
35917,70639,211689798329434112,12,12,107,11.0,0,0
35918,70640,743102459731247104,12,12,108,8.0,0,0
35919,70641,639514926657830912,12,12,108,9.0,0,0
35920,70643,693560733526392832,12,12,108,11.0,0,0
35921,70644,801646574827470848,12,12,108,12.0,0,0
35922,70645,99080085155348480,12,12,108,9.0,0,0
35923,70648,4505523772719104,12,12,108,12.0,0,0
35924,70649,139615299300229120,12,12,108,13.0,0,0
35925,70650,63056785694523392,12,12,108,11.0,0,0
35926,70651,662031962722009088,12,12,109,11.0,0,0
35927,70652,445881583157641216,12,12,109,13.0,0,3
35928,70653,860191514557415424,12,12,109,15.0,0,2
35929,70654,58548994179072000,12,12,109,12.0,0,0
35930,70655,301745504360857600,12,12,109,14.0,0,5
35931,70656,747599737166757888,12,12,109,11.0,0,0
35932,70657,211677085226237952,12,12,109,7.0,0,1
35933,70658,842175741658398720,12,12,109,9.0,0,0
35934,70660,855687571332661248,12,12,109,11.0,0,1
35935,70661,4514319865741312,12,12,110,13.0,0,0
35936,70663,0,12,12,110,0.0,0,123
35937,70664,873699358502027264,12,12,111,13.0,0,0
35938,70666,797146136296030208,12,12,111,13.0,0,0
35939,70667,499901551502950400,12,12,111,12.0,0,0
35940,70668,0,12,12,111,0.0,0,123
35941,70669,4549985274167296,12,12,111,12.0,0,0
35942,70670,936751677430562816,12,12,111,13.0,0,0
35943,70672,968278043053260800,12,12,111,13.0,0,0
35944,70673,171136854559555584,12,12,111,11.0,0,0
35945,70674,153123143244840960,12,12,112,9.0,0,2
35946,70675,301745504360857600,12,12,112,14.0,0,5
35947,70676,707068714909958144,12,12,112,12.0,0,0
35948,70677,292760638936055808,12,12,112,13.0,0,2
35949,70678,499901551502950400,12,12,112,12.0,0,0
35950,70679,747605509602803712,12,12,112,12.0,0,2
35951,70680,630505322221404160,12,12,112,9.0,0,1
35952,70681,860189315534159872,12,12,112,10.0,0,0
35953,70682,337771552600752128,12,12,112,11.0,0,2
35954,70683,418845279425396736,12,12,112,13.0,0,0
35955,70684,743102597170200576,12,12,112,12.0,0,3
35956,70685,0,12,12,112,0.0,0,123
35957,70687,571958389626634240,12,12,112,12.0,0,4
35958,70688,225180668563292160,12,12,113,13.0,0,0
35959,70689,0,12,12,113,0.0,0,123
35960,70690,337770384369647616,12,12,113,11.0,0,0
35961,70691,657531318032138240,12,12,113,15.0,0,0
35962,70692,22523908011851776,12,12,113,12.0,0,0
35963,70694,238691604884357120,12,12,114,14.0,0,0
35964,70695,801652209824563200,12,12,114,9.0,0,0
35965,70697,562958955672764416,12,12,114,13.0,0,0
35966,70698,301745435641380864,12,12,115,12.0,0,3
35967,70699,819655819376197632,12,12,115,11.0,0,1
35968,70700,743102597170200576,12,12,115,12.0,0,3
35969,70701,171137885351706624,12,12,115,12.0,0,3
35970,70702,63067024896557056,12,12,115,12.0,0,2
35971,70703,734109829005574144,12,12,115,11.0,0,2
35972,70704,90078864511885314,12,12,115,5.0,0,0
35973,70705,648519720730886144,12,12,115,14.0,0,4
35974,70706,63067093616033792,12,12,115,11.0,0,1
35975,70707,18021820212969472,12,12,115,10.0,0,0
35976,70708,585479084113395712,12,12,115,8.0,0,0
35977,70709,103589044901904384,12,12,116,13.0,0,0
35978,70711,657531318032138240,12,12,116,15.0,0,0
35979,70712,166634835480150016,12,12,116,13.0,0,0
35980,70714,459370185648766976,12,12,117,10.0,0,0
35981,70715,396319928304533504,12,12,117,12.0,0,0
35982,70716,153134619397455872,12,12,117,11.0,0,0
35983,70717,562958955672764416,12,12,117,13.0,0,0
35984,70718,166635866272301056,12,12,117,13.0,0,0
35985,70719,355787600377675776,12,12,117,11.0,0,0
35986,70721,382807755032887296,12,12,117,11.0,0,0
35986,70741,382807755032887296,12,12,120,11.0,0,0
35987,70722,684556970245488640,12,12,117,12.0,0,0
35988,70725,4514251146264576,12,12,118,12.0,0,0
35989,70726,0,12,12,118,0.0,0,123
35990,70727,797140088982077440,12,12,118,10.0,0,0
35991,70728,4505317614288896,12,12,118,11.0,0,0
35992,70729,743096618575724544,12,12,119,11.0,0,2
35993,70730,562952152444567552,12,12,119,14.0,0,5
