node_idx,hit_id,particle_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7
41869,79229,4527788883181568,231,7.0,0,0
41870,79230,225197985871429632,232,11.0,0,0
41871,79232,693555923163021312,232,9.0,0,0
41872,79233,301745641799811072,233,9.0,0,0
41873,79234,454868647605698560,234,12.0,0,0
41874,79236,950268523643412482,234,9.0,0,0
41875,79237,842175672955703297,234,10.0,0,0
41876,79238,0,234,0.0,0,123
41877,79239,418846172778594304,234,10.0,0,0
41878,79240,454865898826629120,234,15.0,0,0
41878,79538,454865898826629120,290,15.0,0,0
41879,79241,0,234,0.0,0,123
41880,79243,454868647605698560,235,12.0,0,0
41881,79244,950268523643412482,235,9.0,0,0
41882,79246,837676540077539328,235,11.0,0,0
41883,79247,301747565945159680,235,10.0,0,0
41884,79248,27026751724978176,236,12.0,0,0
41885,79249,747606059358617600,236,11.0,0,0
41886,79250,301745779238764544,236,11.0,0,0
41887,79251,779126515106316288,236,10.0,0,0
41888,79252,139615368019705856,237,10.0,0,0
41889,79253,436850469524996096,237,12.0,0,0
41890,79256,896219074642583554,238,14.0,0,0
41891,79257,941267715283222528,238,10.0,0,0
41892,79258,49544543703400448,238,11.0,0,0
41893,79259,837691864520851456,238,10.0,0,0
41893,79268,837691864520851456,239,10.0,0,0
41894,79260,112597549826703360,238,11.0,0,0
41895,79261,436850469524996096,238,12.0,0,0
41896,79263,270218382823915520,238,14.0,0,0
41897,79264,639526815127306240,238,8.0,0,0
41898,79266,752101962404593664,239,11.0,0,0
41899,79269,616993423827664896,239,11.0,0,0
41900,79270,0,239,0.0,0,123
41901,79271,671041017402621952,239,8.0,0,0
41902,79272,0,240,0.0,0,123
41903,79273,923240741109497856,240,11.0,0,0
41904,79274,229693476600545280,240,13.0,0,0
41905,79275,459369635892953088,240,10.0,0,0
41906,79276,211691172718968832,241,13.0,0,0
41907,79277,734121854914002944,241,10.0,0,0
41908,79278,229693476600545280,241,13.0,0,0
41909,79280,707070639055306752,241,11.0,0,0
41910,79281,99080703630639104,242,10.0,0,0
41911,79282,459367849186557952,242,13.0,0,0
41912,79283,49542069802237952,242,11.0,0,0
41912,79289,49542069802237952,243,11.0,0,0
41913,79285,711590044162326528,242,13.0,0,0
41914,79286,292745451931697152,243,10.0,0,0
41915,79287,707070570335830016,243,12.0,0,0
41916,79288,571964849257447424,243,12.0,0,0
41917,79292,4524215470391296,244,9.0,0,0
41918,79293,0,244,0.0,0,123
41919,79297,364814590858498049,245,9.0,0,0
41920,79298,4524009311961088,246,14.0,0,0
41920,79294,4524009311961088,245,14.0,0,0
41921,79300,4519817423880192,246,11.0,0,0
41922,79302,914234091610570752,246,8.0,0,0
41923,79303,562952427322474496,246,13.0,0,0
41924,79305,4523940592484352,246,10.0,0,0
41925,79307,562952427322474496,247,13.0,0,0
41926,79309,40532808963194880,247,10.0,0,0
41927,79313,873736467019464704,248,9.0,0,0
41928,79314,662035948451659776,248,13.0,0,0
41928,79621,662035948451659776,304,13.0,0,0
41929,79316,797144487028588544,248,15.0,0,0
41929,79323,797144487028588544,249,15.0,0,0
41930,79318,648527486048542722,249,4.0,0,0
41931,79319,49542550838575104,249,9.0,0,0
41932,79320,873702931914817536,249,12.0,0,0
41932,79312,873702931914817536,248,12.0,0,0
41933,79321,864718684965306368,249,12.0,0,0
41934,79324,0,249,0.0,0,123
41935,79326,4550053993644032,250,10.0,0,0
41936,79328,229695606904324096,250,12.0,0,0
41937,79330,4550260152074240,250,10.0,0,0
41938,79331,4550328871550976,250,11.0,0,0
41939,79334,671041567158435840,251,11.0,0,0
41940,79337,364795555546660864,251,11.0,0,0
41940,79071,364795555546660864,194,11.0,0,0
41941,79338,49540214376366080,251,9.0,0,0
41942,79340,364795418107707392,251,10.0,0,0
41943,79341,689051430182453248,252,8.0,0,0
41944,79342,166641707444625410,252,8.0,0,0
41945,79343,968283403172446208,253,12.0,0,0
41946,79344,90075359801769984,253,10.0,0,0
41947,79345,166641707444625410,253,8.0,0,0
41948,79347,211675985714610176,254,12.0,0,0
41949,79350,261209053265395712,254,12.0,0,0
41950,79362,562952083741872129,256,6.0,0,0
41951,79363,94579028148617216,256,6.0,0,0
41952,79366,571959008118706177,256,7.0,0,0
41953,79370,0,257,0.0,0,123
41954,79372,355788631186608129,257,5.0,0,0
41955,79376,657527332302487552,258,13.0,0,0
41956,79377,18020445823434752,258,14.0,0,0
41957,79383,211689798329434112,259,11.0,0,0
41958,79384,864706727776354304,259,13.0,0,0
41958,79668,864706727776354304,315,13.0,0,0
41959,79385,779123903766200320,259,10.0,0,0
41960,79387,139627119050227712,259,5.0,0,0
41961,79388,4505455053242368,259,9.0,0,0
41962,79391,662037803877531648,260,12.0,0,0
41962,79381,662037803877531648,259,12.0,0,0
41963,79393,22523908011851776,260,12.0,0,0
41964,79394,810654323838025728,261,11.0,0,0
41965,79395,211670900473331712,261,11.0,0,0
41966,79399,0,262,0.0,0,123
41967,79484,103591587522543616,282,11.0,0,0
41968,79407,337770384369647616,263,11.0,0,0
41969,79408,0,263,0.0,0,123
41970,79409,4505386333765632,263,11.0,0,0
41971,79410,418854625274232832,264,10.0,0,0
41972,79411,0,264,0.0,0,123
41973,79416,707070845213736960,266,11.0,0,0
41974,79417,639515545133121536,266,12.0,0,0
41975,79418,0,266,0.0,0,123
41976,79421,743095931380957184,267,12.0,0,0
41977,79422,797145655276478466,267,10.0,0,0
41978,79423,301744129971322880,268,10.0,0,0
41979,79424,860196050042880000,269,11.0,0,0
41980,79425,432349000201404416,269,10.0,0,0
41981,79429,211679009371586560,269,11.0,0,0
41981,79735,0,325,0.0,0,123
41982,79431,0,270,0.0,0,123
41983,79432,49545711934504960,270,9.0,0,0
41984,79434,153125204829143040,271,11.0,0,0
41984,79433,153125204829143040,270,11.0,0,0
41985,79436,0,271,0.0,0,123
41986,79437,274725281002954754,271,6.0,0,0
41987,79439,274725281002954754,272,6.0,0,0
41988,79440,0,272,0.0,0,123
41989,79441,684558001071198209,272,6.0,0,0
41990,79442,0,272,0.0,0,123
41991,79443,139615986494996480,272,13.0,0,0
41992,79445,873701626261544962,273,8.0,0,0
41993,79448,635008646970867712,273,11.0,0,0
41994,79449,639514102040895490,273,7.0,0,0
41995,79450,689053354327801856,274,12.0,0,0
41995,79455,689053354327801856,275,12.0,0,0
41996,79451,0,274,0.0,0,123
41997,79452,639517675436900352,274,12.0,0,0
41998,79454,734105087361679360,274,10.0,0,0
41999,79456,355788699889303552,275,12.0,0,0
41999,79774,355788699889303552,331,12.0,0,0
42000,79461,157628529578606592,277,12.0,0,0
42001,79463,0,277,0.0,0,123
42002,79464,761111223243636736,278,17.0,0,0
42002,79788,761111223243636736,334,17.0,0,0
42003,79465,45037095785332736,278,11.0,0,0
42004,79466,270216389959090176,278,10.0,0,0
42005,79469,873714064470048768,279,11.0,0,0
42006,79470,752102374721454080,279,11.0,0,0
42007,79471,211679352985751553,279,12.0,0,0
42008,79472,4519405107019776,280,9.0,0,0
42009,79474,639516094905720834,280,7.0,0,0
42010,79475,851181635243081728,280,12.0,0,0
42011,79477,707073525273329664,280,12.0,0,0
42012,79478,517918904949932032,281,11.0,0,0
42013,79480,842174848305201152,281,8.0,0,0
42014,79516,941258575592816640,288,10.0,0,0
42015,79518,860193851019624448,288,6.0,0,0
42016,79485,535930966997204992,282,12.0,0,0
42017,79486,0,282,0.0,0,123
42018,79491,0,283,0.0,0,123
42019,79495,445860211400376320,284,10.0,0,0
42020,79500,878212853750829057,285,4.0,0,0
42021,79501,18018384239132672,285,11.0,0,0
42022,79503,873699289782550528,286,11.0,0,0
42023,79505,585477366126477312,286,12.0,0,0
42024,79506,878212853750829057,286,4.0,0,0
42025,79507,27025446054920192,286,12.0,0,0
42025,79508,27025446054920192,287,12.0,0,0
42026,79510,752101550087733248,287,12.0,0,0
42027,79511,860199692175147008,287,12.0,0,0
42028,79512,648521369998327808,287,11.0,0,0
42029,79513,891714925242613760,287,13.0,0,0
42030,79514,693555854443544576,287,12.0,0,0
42031,79515,0,288,0.0,0,123
42032,79580,202663976096497664,296,13.0,0,0
42033,79583,0,297,0.0,0,123
42034,79520,0,289,0.0,0,123
42035,79521,0,289,0.0,0,123
42036,79522,549440116628656129,289,5.0,0,0
42037,79523,0,289,0.0,0,123
42038,79524,220679955170729986,289,5.0,0,0
42039,79525,774620991333597184,289,13.0,0,0
42039,79536,774620991333597184,290,13.0,0,0
42040,79528,27039877161820162,290,7.0,0,0
42041,79532,22519578684817408,290,11.0,0,0
42042,79533,495400975532556288,290,11.0,0,0
42043,79534,864703635399901184,290,13.0,0,0
42044,79539,22519578684817408,291,11.0,0,0
42045,79540,864703635399901184,291,13.0,0,0
42046,79542,0,291,0.0,0,123
42047,79547,837676471358062592,291,11.0,0,0
42048,79548,63062489411092480,291,10.0,0,0
42049,79551,238702874878541824,292,11.0,0,0
42050,79553,0,292,0.0,0,123
42051,79555,229687154408685568,293,10.0,0,0
42052,79556,0,293,0.0,0,123
42053,79560,0,294,0.0,0,123
42054,79561,801651179032412160,294,11.0,0,0
42055,79563,824161411885182978,294,6.0,0,0
42056,79564,292756034731114496,294,13.0,0,0
42056,79558,292756034731114496,293,13.0,0,0
42057,79565,801651866260750338,295,8.0,0,0
42058,79566,166635797552824320,295,14.0,0,0
42059,79567,0,295,0.0,0,123
42060,79568,0,295,0.0,0,123
42061,79569,752105398378430464,295,10.0,0,0
42062,79571,220683047530397696,295,10.0,0,0
42063,79572,873712483922083840,295,11.0,0,0
42064,79574,225198054590906368,296,14.0,0,0
42065,79575,801651316488146945,296,5.0,0,0
42066,79576,621498054247186432,296,9.0,0,0
42067,79577,801651866260750338,296,8.0,0,0
42068,79578,864695045465309184,296,12.0,0,0
42069,79709,743104658754502656,321,11.0,0,0
42070,79711,418836277173944320,321,11.0,0,0
42071,79712,153126647938154496,322,13.0,0,0
42072,79713,526925691887812608,322,13.0,0,0
42073,79586,711575475633258496,297,10.0,0,0
42074,79588,707068989787865088,299,14.0,0,0
42075,79591,0,299,0.0,0,123
42076,79592,743111530718957569,299,11.0,0,0
42077,79593,864700130706587648,300,11.0,0,0
42078,79594,301759798028800001,300,6.0,0,0
42079,79596,747601523873153024,300,9.0,0,0
42080,79597,301744473568706560,300,12.0,0,0
42081,79601,216177455054983169,301,9.0,0,0
42082,79602,301759798028800001,301,6.0,0,0
42083,79603,707073456553852928,301,10.0,0,0
42083,79928,707073456553852928,357,10.0,0,0
42084,79604,355793716411105280,301,11.0,0,0
42085,79606,220686346082066434,302,6.0,0,0
42086,79608,657531249312661504,302,10.0,0,0
42087,79610,4509784380276736,302,10.0,0,0
42088,79612,180158416184934400,302,14.0,0,0
42089,79613,0,302,0.0,0,123
42090,79614,0,303,0.0,0,123
42091,79617,49540008217935872,303,14.0,0,0
42091,79611,49540008217935872,302,14.0,0,0
42092,79620,657531249312661504,303,10.0,0,0
42093,79623,671041635877912576,304,9.0,0,0
42094,79624,693557641149939712,304,12.0,0,0
42095,79625,306258999592878080,305,12.0,0,0
42096,79626,166641707444621314,305,6.0,0,0
42097,79627,180148726738714624,305,13.0,0,0
42098,79631,4545862105563136,306,11.0,0,0
42099,79633,292738167683948546,307,6.0,0,0
42100,79634,22524526487142400,307,11.0,0,0
42101,79635,662032306319392768,308,12.0,0,0
42102,79636,252202747363852288,308,11.0,0,0
42103,79640,301749283932078080,309,13.0,0,0
42104,79641,864692090527809536,309,13.0,0,0
42105,79643,135108194979545088,310,14.0,0,0
42106,79645,779123972502462466,311,11.0,0,0
42107,79646,364802702389030914,311,12.0,0,0
42108,79648,364804832676020224,311,12.0,0,0
42109,79651,63053074842779648,312,11.0,0,0
42109,79358,63053074842779648,256,11.0,0,0
42110,79654,788134332869910530,313,1.0,0,0
42111,79655,117098538113957888,313,11.0,0,0
42112,79656,27039877161824258,313,8.0,0,0
42113,79659,153150287438151680,314,9.0,0,0
42114,79664,418836552068632577,315,13.0,0,0
42115,79665,292744008822685696,315,12.0,0,0
42115,79380,292744008822685696,259,12.0,0,0
42116,79666,711571489903607808,315,11.0,0,0
42117,79669,22529405569990656,315,9.0,0,0
42118,79670,337783234928578561,315,8.0,0,0
42119,79671,689052529694081024,315,11.0,0,0
42120,79674,0,316,0.0,0,123
42121,79675,220686346082062337,316,9.0,0,0
42122,79676,337783234928578561,316,8.0,0,0
42123,79679,734119862049177600,316,9.0,0,0
42124,79680,153123005805887488,317,10.0,0,0
42125,79681,211679284249493504,317,11.0,0,0
42126,79683,585470219300896768,317,11.0,0,0
42127,79684,734097047199682561,318,6.0,0,0
42128,79688,544936242106597376,318,9.0,0,0
42128,79682,544936242106597376,317,9.0,0,0
42129,79689,797142906480623616,318,10.0,0,0
42130,79691,0,318,0.0,0,123
42131,79692,797138508434112512,319,11.0,0,0
42131,79686,797138508434112512,318,11.0,0,0
42132,79693,0,319,0.0,0,123
42133,79696,225195099653406720,319,10.0,0,0
42134,79698,684562948839964672,319,11.0,0,0
42135,79699,355784714176434177,319,8.0,0,0
42136,79701,153125067406970881,320,10.0,0,0
42137,79702,418836277173944320,320,11.0,0,0
42138,79703,0,320,0.0,0,123
42139,79704,797138852031496192,320,12.0,0,0
42139,79707,797138852031496192,321,12.0,0,0
42140,79705,860190277606834176,320,11.0,0,0
42141,79720,783629290099965952,323,14.0,0,0
42142,79721,797145655276478466,323,10.0,0,0
42143,79722,684562811401011200,323,12.0,0,0
42144,79723,801646506107994112,324,11.0,0,0
42145,79724,0,324,0.0,0,123
42146,79725,711577949534420992,324,12.0,0,0
42147,79728,0,324,0.0,0,123
42148,79732,860190208887357440,324,12.0,0,0
42149,79733,364811292306833408,325,13.0,0,0
42149,79726,364811292306833408,324,13.0,0,0
42150,79734,418854556554756096,325,10.0,0,0
42151,79736,0,325,0.0,0,123
42152,79737,211679009371586560,325,11.0,0,0
42153,79738,63055342585511936,325,12.0,0,0
42154,79739,639524822279262209,325,13.0,0,0
42154,80065,639524822279262209,381,13.0,0,0
42155,79740,810652674570584064,325,14.0,0,0
42155,79426,810652674570584064,269,14.0,0,0
42156,79741,364795692985614336,325,10.0,0,0
42157,79742,801649529764970496,325,12.0,0,0
42158,79745,864701573815599104,326,12.0,0,0
42159,79746,220679474117607424,326,11.0,0,0
42160,79749,562959574148055040,327,9.0,0,0
42160,79753,562959574148055040,328,9.0,0,0
42161,79755,680046704828874752,328,14.0,0,0
42162,79757,639525165876649986,328,11.0,0,0
42163,79758,171137954104741889,328,8.0,0,0
42164,79759,4519130229112832,328,13.0,0,0
42165,79761,396318279037091840,329,12.0,0,0
42166,79763,639525165876649986,329,11.0,0,0
42167,79766,680046704828874752,329,14.0,0,0
42168,79767,702561679308750848,329,14.0,0,0
42169,79768,950260483447848960,329,10.0,0,0
42170,79769,968281685185527808,330,10.0,0,0
42171,79771,445865640239038464,331,11.0,0,0
42171,79770,445865640239038464,330,11.0,0,0
42172,79772,968279554881748992,331,11.0,0,0
42173,79775,27029706662477824,332,12.0,0,0
42174,79779,139617841937649665,333,8.0,0,0
42175,79781,0,333,0.0,0,123
42176,79782,873701763683713024,333,11.0,0,0
42177,79784,716077907029524480,333,13.0,0,0
42178,79785,0,333,0.0,0,123
42179,79786,139617841937649665,334,8.0,0,0
42180,79790,0,334,0.0,0,123
42181,79791,648524187496873984,334,13.0,0,0
42182,79792,963770663871451137,334,7.0,0,0
42183,79794,905225105649434624,334,15.0,0,0
42183,80122,905225105649434624,391,15.0,0,0
42183,79801,905225105649434624,335,15.0,0,0
42184,79795,671037512709308416,334,11.0,0,0
42185,79798,4505248911593473,335,7.0,0,0
42186,79799,761111223243636736,335,17.0,0,0
42187,79804,801651316488151042,336,5.0,0,0
42188,79807,968279967198609408,336,11.0,0,0
42189,79808,734102201160437761,337,7.0,0,0
42190,79809,396320615516086274,337,6.0,0,0
42191,79810,648527417312280576,337,12.0,0,0
42192,79815,517919248547315712,338,16.0,0,0
42193,79816,139618391676682240,338,10.0,0,0
42194,79826,324262128108175360,339,9.0,0,0
42195,79817,684549617261477888,338,11.0,0,0
42196,79818,220682978810920960,338,11.0,0,0
42196,79827,220682978810920960,339,11.0,0,0
42197,79820,27047505006952448,339,11.0,0,0
42198,79821,18015291862679552,339,9.0,0,0
42199,79822,337776362980904961,339,11.0,0,0
42200,79823,801656607871074304,339,12.0,0,0
42201,79824,517919248547315712,339,16.0,0,0
42202,79843,0,342,0.0,0,123
42203,79828,180151200656662530,340,9.0,0,0
42204,79829,180144809728540672,340,16.0,0,0
42205,79830,648524118777397248,340,11.0,0,0
42205,80167,648524118777397248,396,11.0,0,0
42206,79831,495410871137206272,340,11.0,0,0
42206,79825,495410871137206272,339,11.0,0,0
42207,79834,189151734105374720,340,12.0,0,0
42207,79838,189151734105374720,341,12.0,0,0
42208,79837,301745710519287808,341,13.0,0,0
42209,79839,873711659288363008,341,12.0,0,0
42210,79841,0,341,0.0,0,123
42211,79876,364823936690552832,347,13.0,0,0
42211,80203,364823936690552832,403,13.0,0,0
42212,79877,301750108565798912,347,11.0,0,0
42212,80205,301750108565798912,403,11.0,0,0
42213,79878,418845554303303680,348,16.0,0,0
42214,79844,468375666916589568,342,11.0,0,0
42215,79845,0,342,0.0,0,123
42216,79846,58546932594769920,342,13.0,0,0
42217,79847,364824005410029568,343,9.0,0,0
42218,79848,211680658639028224,343,12.0,0,0
42219,79849,540436765647831040,343,12.0,0,0
42220,79850,0,343,0.0,0,123
42221,79851,49540764132179968,343,10.0,0,0
42222,79852,657526988705103872,344,13.0,0,0
42223,79853,639531762929631232,344,6.0,0,0
42224,79855,562952496041951232,344,13.0,0,0
42224,80184,562952496041951232,400,13.0,0,0
42225,79857,517929968785686528,345,13.0,0,0
42226,79858,0,345,0.0,0,123
42227,79860,693555991882498048,345,12.0,0,0
42228,79862,4517755839578112,345,11.0,0,0
42229,79863,103587945390276608,346,13.0,0,0
42230,79865,0,346,0.0,0,123
42231,79866,941253490351538176,346,11.0,0,0
42232,79868,0,346,0.0,0,123
42233,79869,0,347,0.0,0,123
42234,79870,0,347,0.0,0,123
42235,79872,0,347,0.0,0,123
42236,79873,391817565627744256,347,8.0,0,0
42237,79875,301750039846322176,347,11.0,0,0
42238,79944,364802977250148352,359,11.0,0,0
42239,79945,707075999174492160,359,8.0,0,0
42240,79946,0,359,0.0,0,123
42241,79947,355789730681454592,359,13.0,0,0
42241,79934,355789730681454592,358,13.0,0,0
42242,79881,0,349,0.0,0,123
42243,79884,301768456666087424,349,9.0,0,0
42244,79886,459368192783941632,350,12.0,0,0
42245,79887,301742686862311424,350,10.0,0,0
42246,79889,301742755581788160,350,12.0,0,0
42246,79880,301742755581788160,349,12.0,0,0
42247,79891,842174779585724416,350,10.0,0,0
42248,79893,711571558639865857,351,6.0,0,0
42249,79895,369296681272868864,351,13.0,0,0
42250,79896,0,352,0.0,0,123
42251,79897,495400906813079552,352,10.0,0,0
42252,79898,454867548094070784,352,14.0,0,0
42253,79900,828664805354115073,352,9.0,0,0
42254,79901,873709803862491136,352,11.0,0,0
42255,79902,864692983881007104,353,11.0,0,0
42256,79904,225185410207186944,353,13.0,0,0
42257,79905,0,353,0.0,0,123
42258,79906,828664805354115073,353,9.0,0,0
42259,79908,0,354,0.0,0,123
42260,79909,639516438486319104,354,11.0,0,0
42260,79917,639516438486319104,355,11.0,0,0
42261,79910,517919111125147650,354,6.0,0,0
42262,79914,4519611265449984,354,13.0,0,0
42263,79916,63059878087757825,355,17.0,0,0
42264,79919,40532877682671616,355,10.0,0,0
42265,79921,225188433864163328,355,12.0,0,0
42266,79922,0,355,0.0,0,123
42267,79923,301742893020741632,355,13.0,0,0
42268,79924,355789799400931328,355,13.0,0,0
42269,79925,662042408082472960,356,13.0,0,0
42270,79926,220689988197548032,356,10.0,0,0
42271,79927,301742824301264896,356,13.0,0,0
42272,79930,810654186415853569,357,11.0,0,0
42273,79933,0,357,0.0,0,123
42274,79935,810654186415853569,358,11.0,0,0
42275,79936,837673447701086208,358,12.0,0,0
42276,79937,851186720484360192,358,12.0,0,0
42277,79940,364801809035829250,358,10.0,0,0
42278,79941,391813511178616832,359,12.0,0,0
42279,80081,117097163724423168,384,12.0,0,0
42280,80082,968281479027097600,384,11.0,0,0
42281,80083,0,384,0.0,0,123
42282,80084,909733172042792960,384,11.0,0,0
42282,79750,909733172042792960,327,11.0,0,0
42283,80087,707068921068388352,385,12.0,0,0
42284,80089,0,386,0.0,0,123
42285,79949,22524595206619136,359,11.0,0,0
42286,79951,639526677688352768,360,12.0,0,0
42287,79952,301761928315797504,360,10.0,0,0
42288,79953,292744421139546112,360,13.0,0,0
42288,79943,292744421139546112,359,13.0,0,0
42289,79958,864692159247286272,360,12.0,0,0
42290,79960,301753956856496128,360,14.0,0,0
42291,79962,139612206940565506,360,12.0,0,0
42292,79965,743097924245782528,361,12.0,0,0
42293,79967,671038955818319872,361,11.0,0,0
42294,79969,301753956856496128,361,14.0,0,0
42295,79970,153125548426526720,362,11.0,0,0
42296,79972,837700110858059776,362,14.0,0,0
42297,79973,292737068155535360,362,12.0,0,0
42298,79974,301764127355838466,362,7.0,0,0
42299,79976,734111890589876224,363,12.0,0,0
42300,79978,301764127355838466,363,7.0,0,0
42301,79979,873727808382177281,363,11.0,0,0
42302,79980,801650972873981952,363,12.0,0,0
42303,79981,315252523671748608,364,11.0,0,0
42304,79982,364798785362067456,364,12.0,0,0
42305,79983,139621896386777089,364,8.0,0,0
42306,79984,63057747767197696,365,11.0,0,0
42306,79990,63057747767197696,366,11.0,0,0
42307,79985,139621896386777089,365,8.0,0,0
42308,79986,734091412185808896,365,10.0,0,0
42309,79988,801650904154505216,366,12.0,0,0
42310,79989,774619479505108992,366,11.0,0,0
42311,79992,698058423278764032,367,12.0,0,0
42312,79993,864692021808332800,367,12.0,0,0
42312,79987,864692021808332800,366,12.0,0,0
42313,79994,139615917775519744,367,11.0,0,0
42314,79996,180149413933481984,368,11.0,0,0
42315,79997,535932753703600128,368,12.0,0,0
42316,79998,468375323319205888,368,13.0,0,0
42317,80000,166640195599335424,368,10.0,0,0
42318,80002,117098469394481152,368,8.0,0,0
42319,80003,873728289401733120,368,12.0,0,0
42319,80352,873728289401733120,424,12.0,0,0
42320,80004,153150356157628416,369,8.0,0,0
42321,80005,824162580099497984,369,15.0,0,0
42322,80007,274721776326426626,370,6.0,0,0
42323,80009,526921431280254976,370,15.0,0,0
42324,80010,0,370,0.0,0,123
42325,80011,22524251609235456,370,13.0,0,0
42326,80012,594475288251858944,371,9.0,0,0
42327,80013,639515957449981952,371,16.0,0,0
42328,80014,0,371,0.0,0,123
42329,80015,292746688899063810,371,8.0,0,0
42330,80016,495400425776742400,371,15.0,0,0
42330,79663,495400425776742400,314,15.0,0,0
42331,80017,153134825572671490,372,5.0,0,0
42332,80021,220679955170734082,372,8.0,0,0
42333,80022,436849301293891584,372,11.0,0,0
42334,80023,851193248834650112,372,10.0,0,0
42335,80024,639515957449981952,372,16.0,0,0
42336,80025,864706865215307776,373,11.0,0,0
42337,80028,0,373,0.0,0,123
42338,80029,225187471791489024,374,12.0,0,0
42339,80030,711577193620176896,374,13.0,0,0
42340,80033,0,374,0.0,0,123
42341,80034,337783441087012866,374,6.0,0,0
42342,80035,0,374,0.0,0,123
42343,80036,864729405220458497,375,10.0,0,0
42344,80040,585471868568338432,375,11.0,0,0
42345,80041,743102665889677312,376,13.0,0,0
42346,80043,873717569180147714,377,7.0,0,0
42347,80044,855686128223649792,377,10.0,0,0
42348,80048,166647136266485760,377,11.0,0,0
42349,80049,153130358789898240,377,12.0,0,0
42349,80053,153130358789898240,378,12.0,0,0
42350,80051,562951533969276928,378,9.0,0,0
42351,80052,734119930768654336,378,11.0,0,0
42352,80055,153122937086410752,378,11.0,0,0
42353,80056,639515888730505216,378,9.0,0,0
42354,80058,968305462124478464,379,14.0,0,0
42354,80059,968305462124478464,380,14.0,0,0
42355,80060,0,380,0.0,0,123
42356,80063,450360581229121537,380,7.0,0,0
42357,80068,117101836665622529,382,14.0,0,0
42358,80070,743101291500142592,382,9.0,0,0
42359,80071,216185014180642816,382,12.0,0,0
42360,80073,648518415060828160,383,10.0,0,0
42361,80075,328765246699208704,383,12.0,0,0
42362,80076,558451026718359552,383,12.0,0,0
42363,80077,671039299415703552,384,10.0,0,0
42364,80078,369296749992345600,384,12.0,0,0
42365,80090,887210294823092224,386,9.0,0,0
42366,80092,225205476311175169,386,8.0,0,0
42367,80094,364794318596079616,386,9.0,0,0
42368,80095,0,386,0.0,0,123
42369,80097,963770801293623296,387,9.0,0,0
42370,80098,324260547560210432,387,12.0,0,0
42371,80099,27027507639222272,387,10.0,0,0
42372,80100,837685679767945216,387,12.0,0,0
42373,80101,495397264680812544,387,10.0,0,0
42374,80102,0,387,0.0,0,123
42375,80103,630505253501927424,387,12.0,0,0
42376,80104,9009329558519808,387,11.0,0,0
42377,80106,837678807820271616,387,16.0,0,0
42378,80107,941262492602990592,387,10.0,0,0
42379,80111,364801465455230978,388,10.0,0,0
42380,80114,459370254368243712,389,13.0,0,0
42380,80121,459370254368243712,390,13.0,0,0
42380,80495,459370254368243712,446,13.0,0,0
42381,80115,396319997024010240,389,10.0,0,0
42382,80117,103590281852485632,389,13.0,0,0
42383,80118,0,390,0.0,0,123
42384,80120,680044918122479616,390,12.0,0,0
42384,80124,680044918122479616,391,12.0,0,0
42385,80125,801644856840552448,391,13.0,0,0
42386,80126,306250272219332608,391,10.0,0,0
42387,80127,153138055388073985,392,6.0,0,0
42388,80128,0,392,0.0,0,123
42389,80130,801651316488151042,392,5.0,0,0
42390,80131,648527417312280576,392,12.0,0,0
42390,79811,558450270804115456,337,14.0,0,0
42391,80133,0,393,0.0,0,123
42392,80134,495400494496219136,393,13.0,0,0
42392,80508,495400494496219136,448,13.0,0,0
42393,80135,648525218289025024,393,11.0,0,0
42394,80136,0,393,0.0,0,123
42395,80138,707067477959376896,393,12.0,0,0
42396,80139,0,393,0.0,0,123
42397,80140,445868663896014848,393,14.0,0,0
42398,80151,274722532207099904,395,11.0,0,0
42398,80152,274722532207099904,396,11.0,0,0
42399,80143,873708017156096000,394,15.0,0,0
42399,80150,873708017156096000,395,15.0,0,0
42400,80144,873705680693886976,395,14.0,0,0
42400,80165,873705680693886976,396,14.0,0,0
42401,80146,27054445674102784,395,6.0,0,0
42402,80147,535934746568425472,395,11.0,0,0
42403,80148,0,395,0.0,0,123
42404,80171,229688116481359872,397,12.0,0,0
42405,80154,954769786791788544,396,15.0,0,0
42406,80155,711575956669595648,396,7.0,0,0
42407,80158,157627567505932288,396,15.0,0,0
42408,80159,0,396,0.0,0,123
42409,80164,932249314753773568,396,8.0,0,0
42410,80166,535934746568425472,396,11.0,0,0
42411,80170,454865761387675648,397,12.0,0,0
42412,80211,932256530315612161,404,10.0,0,0
42413,80212,0,404,0.0,0,123
42414,80213,702562641381425152,405,9.0,0,0
42414,80220,702562641381425152,406,9.0,0,0
42415,80173,360289069701267456,398,12.0,0,0
42416,80174,4505798650626048,398,10.0,0,0
42417,80177,639529838784282624,399,11.0,0,0
42418,80178,54043539125829632,399,12.0,0,0
42419,80181,562954282748346368,399,13.0,0,0
42420,80182,837676196480155648,400,13.0,0,0
42420,80582,837676196480155648,457,13.0,0,0
42420,80190,837676196480155648,401,13.0,0,0
42421,80185,0,401,0.0,0,123
42422,80187,801652759580377088,401,11.0,0,0
42423,80189,0,401,0.0,0,123
42424,80191,40535763900694528,401,14.0,0,0
42425,80192,936750509199458304,401,11.0,0,0
42426,80193,220689713319641088,402,10.0,0,0
42427,80194,837676333919109120,402,11.0,0,0
42428,80197,860191926891057153,402,8.0,0,0
42429,80200,873704993499119616,402,9.0,0,0
42430,80201,49540832851656704,403,11.0,0,0
42431,80206,220710672776826881,404,11.0,0,0
