node_idx,hit_id,particle_id,nhits
34851,69315,7.791278207763743e+17,14.0
34852,69316,1.1709860683343462e+17,13.0
34853,69317,4.683761479529267e+17,16.0
34854,69318,8.511817726820352e+17,11.0
34855,69319,1.801448784480174e+17,8.0
34856,69320,3.377765691393352e+17,3.0
34857,69321,3.377713464423219e+17,12.0
34858,69322,0.0,0.0
34859,69324,6.306736849394074e+16,13.0
34860,69325,2.2067706893592166e+17,12.0
34861,69326,4.323457016833024e+17,10.0
34862,69327,4.818863970792243e+17,13.0
34863,69328,6.395252345793413e+17,15.0
34864,69329,4.278460877688013e+17,13.0
34865,69330,9.54763945636266e+17,13.0
34866,69331,7.115725894152356e+17,14.0
34867,69332,2.2528924533653504e+16,12.0
34868,69335,0.0,0.0
34869,69336,2.02667274631381e+17,11.0
34870,69337,3.55791448668373e+17,13.0
34871,69338,5.719602450525061e+17,13.0
34872,69339,6.755426928846438e+16,11.0
34873,69340,6.800448494030029e+17,10.0
34874,69342,2.522039155949568e+17,10.0
34875,69345,7.971557570227732e+17,14.0
34876,69347,2.1618838143500288e+17,11.0
34877,69348,7.430960001004339e+17,12.0
34878,69349,3.377713464423219e+17,12.0
34879,69350,3.9181777178617446e+17,11.0
34880,69351,4.954557449555149e+16,15.0
34881,69352,2.252404545080525e+16,11.0
34882,69353,7.521014126487798e+17,14.0
34883,69354,4506692003823616.0,13.0
34884,69355,1.8014652771545907e+17,11.0
34885,69357,2.11674473886122e+17,13.0
34886,69358,5.6295160268875366e+17,13.0
34887,69359,1.0358567764754432e+17,12.0
34888,69360,7.791287141295718e+17,12.0
34889,69361,9.142380086207447e+17,14.0
34890,69362,5.719579085902971e+17,12.0
34891,69363,1.0359090032777626e+17,11.0
34892,69364,1.2610188907800166e+17,12.0
34893,69366,2.161771801602949e+17,13.0
34894,69367,4506692003823616.0,13.0
34895,69368,1.8015085704249344e+16,15.0
34896,69369,3.017445422881833e+17,14.0
34897,69370,9.142324423431291e+17,12.0
34898,69371,2.297007608650793e+17,11.0
34899,69372,3.0174461100766e+17,15.0
34900,69373,8.376869854380032e+17,11.0
34901,69374,8.016649916472361e+17,14.0
34902,69375,7.070748309433876e+17,13.0
34903,69376,1.0358567764754432e+17,12.0
34904,69377,5.179176679993508e+17,12.0
34905,69378,9.682860145125622e+17,13.0
34906,69379,4.68380752157868e+17,11.0
34907,69380,5.989801935492874e+17,12.0
34908,69383,6.440167395788063e+17,12.0
34909,69384,5.629596428675318e+17,10.0
34910,69385,4.954564321502822e+16,11.0
34911,69386,7.521054670979072e+17,10.0
34912,69387,6.485193771335025e+17,16.0
34913,69388,2.6120974046016307e+17,16.0
34914,69389,2.252899325313024e+16,13.0
34915,69390,1.2610188907800166e+17,12.0
34916,69391,0.0,0.0
34917,69392,8.376706989220168e+17,9.0
34918,69393,8.016649916472361e+17,14.0
34919,69394,0.0,0.0
34920,69395,5.584510954378363e+17,9.0
34921,69396,0.0,0.0
34922,69397,6.169935612666184e+17,13.0
34923,69398,9.547675190490563e+17,12.0
34924,69399,3.062542579489833e+17,13.0
34925,69400,5.179176679993508e+17,12.0
34926,69401,5.629557258573578e+17,9.0
34927,69403,9.322482839616225e+17,11.0
34928,69404,4.098334759657144e+17,8.0
34929,69405,0.0,0.0
34930,69406,8.511933862736036e+17,13.0
34931,69407,4506898162253824.0,13.0
34931,69423,4506898162253824.0,13.0
34932,69408,6.440167395788063e+17,12.0
34933,69409,2.1617374420323942e+17,7.0
34934,69411,2.2519784843247616e+17,11.0
34935,69412,5.629596428675318e+17,10.0
34936,69414,9.908290265389466e+16,14.0
34937,69415,4.278447820987433e+17,12.0
34938,69417,6.710414297194824e+17,13.0
34939,69418,9.052243497351905e+17,12.0
34940,69419,6.845552522585702e+17,11.0
34941,69422,3.5580189402883686e+17,12.0
34942,69424,4.188482343628964e+17,12.0
34943,69425,8.01641077269332e+17,13.0
34944,69426,9.547675190490563e+17,12.0
34945,69427,2.251902892900352e+17,13.0
34946,69428,6.30631078863831e+16,12.0
34947,69429,8.106515750589563e+17,13.0
34948,69430,5.7196223791733146e+17,13.0
34949,69432,8.64707071373738e+17,13.0
34950,69433,5.179268764092334e+17,10.0
34951,69434,2.7039808425558016e+16,9.0
34952,69437,4.9539939498459136e+17,15.0
34953,69438,7.160747459335946e+17,11.0
34954,69439,0.0,0.0
34955,69440,0.0,0.0
34956,69441,7.431125614943273e+17,13.0
34957,69443,2.927369307165819e+17,12.0
34958,69445,8.872098137867551e+17,14.0
34959,69446,5.6295517610154394e+17,13.0
34960,69447,2.1617367546698138e+17,10.0
34961,69448,0.0,0.0
34962,69449,8.28664736617857e+17,12.0
34963,69450,5.629533893951488e+17,12.0
34964,69451,8.376728292257956e+17,14.0
34965,69452,1.1712286480872243e+17,12.0
34966,69454,8.556877087716147e+17,14.0
34967,69455,2.7021941361606656e+16,13.0
34968,69456,1.531253422680965e+17,12.0
34969,69457,5.584547375701033e+17,12.0
34969,69464,5.584547375701033e+17,12.0
34970,69458,4.95406266932265e+16,15.0
34971,69459,1.4411766197701837e+17,12.0
34972,69460,2.74721982451286e+17,10.0
34973,69461,4.954069541270323e+16,15.0
34974,69462,8.376711112388772e+17,12.0
34975,69463,0.0,0.0
34976,69465,0.0,0.0
34977,69466,3.6480201517747405e+17,13.0
34978,69467,0.0,0.0
34979,69470,3.648198822414254e+17,13.0
34980,69471,8.602053271722394e+17,12.0
34981,69472,3.1525699043773645e+17,12.0
34982,69473,4.098414474250158e+17,8.0
34983,69474,8.016435511704945e+17,14.0
34984,69475,7.431034218207027e+17,2.0
34985,69476,1.8016803691167744e+16,12.0
34986,69477,5.629533893951488e+17,12.0
34987,69478,4.053370231639245e+16,12.0
34988,69479,1.5315427316780237e+17,11.0
34989,69481,9.682838154893066e+17,11.0
34990,69482,6.845521598821171e+17,12.0
34991,69483,8.872098137867551e+17,14.0
34992,69484,6.395136209877729e+17,14.0
34993,69486,6.845508542120591e+17,11.0
34994,69488,8.601895216925901e+17,9.0
34995,69489,3.6480201517747405e+17,13.0
34996,69490,0.0,0.0
34997,69491,6.395118342981591e+17,10.0
34998,69492,6.620375977191014e+17,11.0
34999,69493,4.504087535655322e+16,12.0
35000,69494,1.53142659576234e+17,9.0
35001,69495,7.971416008105656e+17,13.0
35002,69496,3.0175113935794995e+17,11.0
35003,69497,9.682961849951191e+17,11.0
35004,69498,5.584502020846387e+17,14.0
35005,69500,5.629551073820672e+17,13.0
35006,69501,8.782111357471293e+17,14.0
35007,69502,1.3961172588743885e+17,11.0
35008,69504,6.395250284209111e+17,12.0
35009,69505,4.098413787055391e+17,7.0
35010,69506,2.4769997237020262e+17,13.0
35011,69507,1.8015312478522573e+17,12.0
35012,69509,6.395225545197486e+17,10.0
35013,69510,9.007611571601408e+16,12.0
35014,69511,9.682763937858191e+17,12.0
35015,69513,1.6663847761241702e+17,12.0
35016,69515,5.3593261626464666e+17,14.0
35017,69516,1.1709936274767872e+17,14.0
35018,69517,9.682961849951191e+17,11.0
35019,69518,6.845553897143173e+17,6.0
35020,69519,1.0359529837428736e+17,10.0
35021,69520,7.9715582574225e+17,13.0
35022,69521,1.1709922530872525e+17,13.0
35022,69508,1.1709922530872525e+17,13.0
35023,69522,0.0,0.0
35024,69523,9.908132210592973e+16,14.0
35024,69548,9.908132210592973e+16,14.0
35025,69524,5.854703567398502e+17,10.0
35026,69525,0.0,0.0
35027,69526,7.430978555263058e+17,11.0
35028,69527,2.7472067678122803e+17,12.0
35029,69528,2.5220267864437555e+17,13.0
35030,69529,5.6295064061607936e+17,13.0
35030,69545,5.6295064061607936e+17,13.0
35031,69530,8.646944269900186e+17,11.0
35032,69531,3.648017402995671e+17,12.0
35033,69532,4.0983313236833075e+17,12.0
35034,69533,4.098332010878075e+17,15.0
35035,69534,6.575331047385334e+17,10.0
35036,69535,0.0,0.0
35037,69536,8.376774334307369e+17,14.0
35038,69537,1.3961674240924058e+17,11.0
35039,69538,4.09833063648854e+17,13.0
35040,69539,0.0,0.0
35041,69540,4.4585931804717875e+17,18.0
35042,69541,6.845497547004314e+17,13.0
35043,69542,2.702183141044388e+17,13.0
35044,69543,0.0,0.0
35045,69544,9008642363752448.0,10.0
35046,69546,7.070707077747835e+17,13.0
35047,69547,2.2069740990103552e+17,12.0
35048,69549,1.035845094164398e+17,13.0
35049,69550,2.2519035800951194e+17,11.0
35050,69551,6.71045965204947e+17,11.0
35051,69552,8.241625113968026e+17,9.0
35052,69553,6.620323750388695e+17,14.0
35053,69554,8.737120028857467e+17,13.0
35054,69555,3.648017402995671e+17,12.0
35055,69556,1.0358444069696307e+17,16.0
35056,69557,7.385912322419589e+17,13.0
35057,69558,3.648044203591598e+17,14.0
35058,69559,4.4585931804717875e+17,18.0
35059,69560,1.4411759325754163e+17,11.0
35060,69561,2.702183141044388e+17,13.0
35061,69562,3.242616470718382e+17,6.0
35062,69563,9.682762563468657e+17,11.0
35063,69564,9.097315227753513e+17,11.0
35064,69566,4.0532472237758874e+17,13.0
35065,69579,0.0,0.0
35066,69580,3.918177030666977e+17,11.0
35067,69581,7.341053622395863e+17,12.0
35068,69582,2.2069789093737267e+17,14.0
35069,69583,8.737058181328404e+17,13.0
35070,69584,4.54865142912385e+17,14.0
35071,69585,5.584469722692321e+17,14.0
35072,69586,8.646993747923436e+17,11.0
35073,69588,0.0,0.0
35074,69589,3.19757703847084e+17,13.0
35075,69590,6.710376501482619e+17,15.0
35076,69591,4.053720700970598e+16,10.0
35077,69593,6.395147204994007e+17,14.0
35078,69594,0.0,0.0
35079,69595,4.503730194376294e+16,13.0
35080,69597,6.620318940025324e+17,13.0
35081,69599,1.3961206948482253e+17,11.0
35082,69600,5.854791528328724e+17,13.0
35083,69601,7.385915758393426e+17,10.0
35084,69602,0.0,0.0
35085,69603,1.8015408685790003e+17,11.0
35086,69604,7.431057582661304e+17,13.0
35087,69605,6.845644606684529e+17,13.0
35088,69606,8.241631298720973e+17,11.0
35089,69607,9.682824410997719e+17,11.0
35090,69608,3.062487603908444e+17,12.0
35091,69609,8.376772959917834e+17,10.0
35092,69610,9.052250369467392e+17,8.0
35093,69611,7.160746772141179e+17,12.0
35094,69612,7.070684400320512e+17,10.0
35095,69613,5.1792021061999e+17,13.0
35096,69614,0.0,0.0
35097,69616,3.963206842187776e+17,12.0
35098,69617,9.412535590710149e+17,12.0
35099,69618,0.0,0.0
35100,69620,7.836279157104312e+17,13.0
35101,69623,6.620321688804393e+17,11.0
35102,69624,9.00725423032238e+16,12.0
35102,68216,9.00725423032238e+16,12.0
35103,69625,6.845644606684529e+17,13.0
35104,69627,0.0,0.0
35105,69628,4519473826496512.0,11.0
35106,69629,6.620321688804393e+17,11.0
35107,69630,9.142341603300475e+17,11.0
35108,69632,5.98981361780392e+17,11.0
35109,69634,2.2069747862051226e+17,12.0
35110,69635,6.395114906839941e+17,12.0
35111,69636,8.196557506567209e+17,12.0
35112,69637,6.39546125300269e+17,13.0
35113,69638,0.0,0.0
35114,69639,9.682824410997719e+17,11.0
35115,69640,5.989802622687642e+17,12.0
35116,69641,2.2520485781910323e+17,12.0
35117,69642,7.47611144599896e+17,11.0
35118,69643,8.241631298720973e+17,11.0
35119,69644,7.746201666998764e+17,12.0
35120,69645,0.0,0.0
35121,69646,9.232381297693819e+17,14.0
35122,69647,2.7021632123961344e+17,12.0
35122,69676,2.7021632123961344e+17,12.0
35123,69649,5.8547015058142e+17,11.0
35124,69650,4519405107019776.0,9.0
35125,69651,4.1885311344574464e+17,11.0
35126,69652,4519473826496512.0,11.0
35127,69653,4.8188722171294515e+17,10.0
35128,69655,7.971481978803323e+17,11.0
35129,69656,6.39521661166551e+17,12.0
35130,69657,4.188461040591176e+17,12.0
35131,69658,3.647957617050911e+17,16.0
35132,69689,2.252139287900324e+17,9.0
35133,69660,8.511816352430817e+17,12.0
35134,69661,7.791231478519562e+17,11.0
35135,69662,6.39546125300269e+17,13.0
35136,69663,2.704338183834829e+16,12.0
35137,69664,6.7103771888452e+17,4.0
35138,69665,8.737021760005734e+17,12.0
35139,69666,2.25187815405654e+17,8.0
35140,69667,0.0,0.0
35141,69668,5.7196354358738944e+17,14.0
35142,69741,0.0,0.0
35143,69669,6.890532168888484e+17,10.0
35144,69670,3.693001859661824e+17,10.0
35145,69671,8.376847176952709e+17,10.0
35146,69672,9.682797610401792e+17,14.0
35146,69678,9.682797610401792e+17,14.0
35147,69673,7.431058957050839e+17,12.0
35148,69674,8.376772272723067e+17,10.0
35149,69675,4.954008380936028e+17,15.0
35150,69677,9.097300109468631e+17,11.0
35151,69679,2.2519248831329075e+17,12.0
35152,69680,8.01644719401599e+17,14.0
35153,69684,0.0,0.0
35154,69731,8.737281519627796e+17,14.0
35155,69686,3.647957617050911e+17,16.0
35156,69687,2.1617855454982963e+17,11.0
35157,69688,2.927455206511739e+17,13.0
35158,69690,4519336387543040.0,11.0
35159,69691,1.8015181911516774e+17,11.0
35160,69743,4.278432015507784e+17,13.0
35161,69692,6.620386972307292e+17,11.0
35162,69693,0.0,0.0
35163,69694,0.0,0.0
35164,69721,4.954072290217247e+17,1.0
35165,69695,5.5845466885062656e+17,13.0
35166,69696,2.252047890996265e+17,13.0
35167,69697,0.0,0.0
35168,69699,1.5312795360821248e+17,13.0
35168,69719,1.5312795360821248e+17,13.0
35169,69700,2.206884076495831e+17,11.0
35170,69701,0.0,0.0
35171,69702,5.2692308054769664e+17,15.0
35172,69703,0.0,0.0
35173,69704,1.396173608845312e+17,9.0
35174,69705,8.917128636583117e+17,13.0
35175,69706,5.179156064150487e+17,12.0
35176,69708,8.511818414182973e+17,4.0
35177,69711,6.935560606019748e+17,15.0
35178,69712,7.791239725024584e+17,10.0
35179,69713,4.0983677450059776e+17,11.0
35180,69714,4.053734444865946e+16,10.0
35181,69715,8.737078109976658e+17,12.0
35181,69729,8.737078109976658e+17,12.0
35182,69716,6.710410861220987e+17,11.0
35183,69717,8.106518499368632e+17,13.0
35184,69718,0.0,0.0
35185,69720,8.872108445789061e+17,11.0
35186,69725,9.142320987457454e+17,13.0
35187,69727,6.935560606019748e+17,15.0
35188,69728,5.1792598305603584e+17,11.0
35189,69802,9.637731377558323e+17,12.0
35190,69732,8.106518499368632e+17,13.0
35191,69733,3.9181543532396544e+17,13.0
35192,69734,2.6120898454591898e+17,10.0
35193,69735,2.2518355478131507e+17,13.0
35194,69736,8.737027944926577e+17,11.0
35195,69737,4.548711902263378e+17,15.0
35196,69738,0.0,0.0
35197,69739,1.0358897618242765e+17,12.0
35198,69740,8.241613431489167e+17,10.0
35199,69844,0.0,0.0
35200,69742,2.1618508290011955e+17,10.0
35201,69853,7.971490912335299e+17,9.0
35202,69744,2.702963794300109e+16,10.0
35203,69745,3.557845767206994e+17,12.0
35204,69746,3.332682965707653e+17,14.0
35205,69747,2.252047890996265e+17,13.0
35206,69748,4.548660362655826e+17,10.0
35207,69749,0.0,0.0
35208,69750,4.458645407274107e+17,15.0
35209,69751,0.0,0.0
35210,69752,3.918159163603026e+17,10.0
35211,69753,6.80046636109398e+17,16.0
35212,69754,7.791305695554437e+17,12.0
35213,69755,3.918184589809418e+17,13.0
35214,69756,8.421749857441546e+17,14.0
35214,69726,8.421749857441546e+17,14.0
35215,69760,2.2518307374497792e+17,14.0
35216,69761,6.755423492872602e+17,15.0
35217,69762,5.1792598305603584e+17,11.0
35218,69763,2.612091907043492e+17,15.0
35219,69764,0.0,0.0
35220,69765,8.106517124979098e+17,12.0
35221,69766,2.9274565809012736e+17,13.0
35222,69767,4515350657892352.0,9.0
35223,69768,9.007247358374707e+16,12.0
35224,69769,2.4319513579225088e+17,10.0
35225,69770,4.548711902263378e+17,15.0
35226,69771,0.0,0.0
35227,69772,8.376847864147476e+17,10.0
35228,69774,4.098332698072842e+17,11.0
35229,69775,2.1166986968118067e+17,12.0
35230,69776,8.782113419055596e+17,14.0
35231,69777,6.710563418459341e+17,10.0
35232,69778,7.070725632006554e+17,15.0
35233,69779,9.682823036608184e+17,11.0
35234,69780,7.341085233355162e+17,13.0
35235,69781,2.657149206354985e+17,14.0
35236,69782,6.710408799636685e+17,12.0
35237,69783,3.377723085149962e+17,9.0
35238,69785,4.188585422844068e+17,8.0
35239,69786,2.2519798587142963e+17,11.0
35240,69787,0.0,0.0
35241,69788,0.0,0.0
35242,69789,7.476112133193728e+17,12.0
35243,69964,0.0,0.0
35244,69965,0.0,0.0
35245,69966,8.106509565836657e+17,14.0
35246,69792,1.1709963762558566e+17,14.0
35247,69793,4523322117193728.0,12.0
35248,69794,4523184678240256.0,12.0
35249,69795,8.286625375946015e+17,12.0
35250,69796,7.430964811367711e+17,12.0
35251,69798,2.1617374420324352e+17,8.0
35252,69800,0.0,0.0
35253,69801,4523390836670464.0,12.0
35254,70020,2.704331311887155e+16,9.0
35255,70021,2.207038695318487e+17,13.0
35256,69803,1.6664885425340416e+17,11.0
35257,69804,4.954014565688934e+16,14.0
35258,69805,0.0,0.0
35259,69808,1.6664541827956736e+17,10.0
35260,69809,8.782058443474207e+17,12.0
35261,69810,6.710408799636685e+17,12.0
35262,69811,2.1166986968118067e+17,12.0
35263,69812,8.5118651432593e+17,13.0
35264,69813,8.376810755630039e+17,13.0
35264,69807,8.376810755630039e+17,13.0
35265,70039,0.0,0.0
35266,70040,0.0,0.0
35267,70041,4.0983086462559846e+17,12.0
35268,69815,2.2518334862288486e+17,14.0
35269,69816,8.782113419055596e+17,14.0
35270,69817,6.305321228173312e+16,11.0
35271,69818,8.241624426605445e+17,12.0
35272,69819,8.016445819626455e+17,13.0
35273,69820,7.070688523489116e+17,12.0
35274,69821,7.476092204545475e+17,10.0
35275,69822,2.252569471824691e+16,16.0
35276,69824,9.097285678378516e+17,14.0
35277,69825,7.476112133193728e+17,12.0
35278,69828,5.85474067591594e+17,12.0
35279,69829,0.0,0.0
35280,69831,3.017476346646364e+17,15.0
35281,69832,9.007261102270054e+16,14.0
35282,69833,0.0,0.0
35283,69834,2.9275383570785894e+17,14.0
35284,69835,4512120842485760.0,13.0
35285,69836,3.017613098405069e+17,14.0
35286,69837,2.252569471824691e+16,16.0
35287,69984,6.57531386751615e+17,11.0
35288,69985,1.5312286838371533e+17,5.0
35289,69839,6.395175379979469e+17,11.0
35290,69840,4512189561962496.0,9.0
35291,69841,0.0,0.0
35292,69842,7.431228694158377e+17,7.0
35293,69843,3.557857449518039e+17,14.0
35294,70030,8.646947705874022e+17,10.0
35295,70031,7.431200519340728e+17,1.0
35296,70032,0.0,0.0
35297,69845,9.412677840026993e+17,12.0
35298,69846,8.5118651432593e+17,13.0
35299,69847,8.151525633462108e+17,14.0
35300,69848,8.737076048392356e+17,11.0
35301,69849,2.207002273995817e+17,11.0
35302,69850,4512120842485760.0,13.0
35303,69851,9.457792863698944e+16,10.0
35304,69852,6.93554961090347e+17,12.0
35305,70087,4530468942774272.0,12.0
35306,70088,8.511827347547095e+17,10.0
35307,70089,4.683787592930427e+17,10.0
35308,69854,7.43122800696361e+17,5.0
35309,69855,2.2518410453712896e+17,13.0
35310,69856,2.2068181057981645e+17,14.0
35311,69857,0.0,0.0
35312,69858,0.0,0.0
35313,69859,8.647034979609477e+17,14.0
35314,69860,1.1709956890610893e+17,13.0
35315,69864,2.2068978203911782e+17,14.0
35316,69865,5.98980056110334e+17,11.0
35317,69866,8.6472555691298e+17,9.0
35318,69867,4.683753920386826e+17,12.0
35319,69868,7.431050711049257e+17,1.0
35320,69869,7.070775110197658e+17,3.0
35321,69871,8.646949080263557e+17,10.0
35322,69872,0.0,0.0
35323,69873,4523253397716992.0,10.0
35324,69874,6.845481741524664e+17,11.0
35325,69875,3.2427243602968576e+17,12.0
35326,69876,8.016445132431688e+17,13.0
35327,69877,9.457992150181478e+16,14.0
35328,69878,3.557857449518039e+17,14.0
35329,69879,7.43112630213804e+17,10.0
35330,69880,3.377762942446469e+17,14.0
35331,69881,4512052123009024.0,11.0
35332,69883,2.2068181057981645e+17,14.0
35333,69885,9.682962537145958e+17,11.0
35334,69886,0.0,0.0
35335,69887,1.3510826369902182e+17,10.0
35336,69889,8.376762651996324e+17,13.0
35337,69890,7.070675466788536e+17,15.0
35338,69892,8.601968059571241e+17,12.0
35339,69894,9.367490660904468e+17,11.0
35340,69896,8.376781206255043e+17,13.0
35340,69922,8.376781206255043e+17,13.0
35341,69897,4538165524168704.0,11.0
35342,69900,2.7023521909571584e+16,12.0
35343,69901,8.737136521531884e+17,14.0
35344,69902,4.4586673975066624e+17,11.0
35344,69863,4.4586673975066624e+17,11.0
35345,69903,1.3961179460691558e+17,12.0
35346,69904,6.845496859809546e+17,10.0
35347,69905,1.1259864933833114e+17,10.0
35348,69906,6.755481904427827e+16,14.0
35349,69907,0.0,0.0
35350,69908,2.9724025546604544e+17,12.0
35351,69909,1.261034696259666e+17,11.0
35352,69910,1.3060775644810445e+17,13.0
35353,69911,1.1709943146715546e+17,14.0
35354,69912,7.431056895466537e+17,12.0
35355,69917,6.84555320978047e+17,13.0
35356,69919,0.0,0.0
35357,69921,2.2068167314086298e+17,12.0
35358,69923,7.476055783222804e+17,14.0
35359,69924,1.8915139050799104e+17,12.0
35360,69925,8.737136521531884e+17,14.0
35361,69926,4.323470760560558e+17,14.0
35362,69927,4527720163704832.0,9.0
35363,69928,0.0,0.0
35364,69929,7.070846578285609e+17,12.0
35365,69930,1.1709943146715546e+17,14.0
35366,69931,1.5312925927827046e+17,11.0
35367,69932,6.71038406062506e+17,11.0
35368,69933,9.277425540304732e+17,13.0
35368,69950,9.277425540304732e+17,13.0
35369,69934,2.2071060404056883e+17,13.0
35370,69935,0.0,0.0
35371,69936,3.557887686087803e+17,12.0
35372,69937,4.368504695249961e+17,12.0
35373,69938,6.710474770334351e+17,13.0
35374,69939,4538234243645440.0,10.0
35375,69943,0.0,0.0
35376,69947,4.188461727785943e+17,10.0
35377,69949,5.854739301526405e+17,9.0
35378,69951,8.016446506821222e+17,12.0
35379,69954,0.0,0.0
35380,69955,7.791258279115489e+17,11.0
35381,69956,1.1259754982670336e+17,11.0
35382,69958,6.305932831516262e+16,12.0
35383,69959,3.0174770338411315e+17,11.0
35384,69960,9.097275370457006e+17,11.0
35384,69942,9.097275370457006e+17,11.0
35385,69962,4538234243645440.0,10.0
35386,69963,0.0,0.0
35387,70266,6.620379413164851e+17,9.0
35388,70267,8.737364670194647e+17,9.0
35389,70269,4.053280896319488e+16,10.0
35390,70270,7.025644280878203e+17,14.0
35391,70271,2.251882277057331e+16,11.0
35392,69967,6.710474083139584e+17,12.0
35393,69968,4506348406439936.0,11.0
35394,69969,6.62032512477823e+17,13.0
35395,69970,3.377722397955195e+17,7.0
35396,69971,8.286646678983803e+17,13.0
35397,69973,9.547647702699868e+17,12.0
35398,69974,8.737141331895255e+17,11.0
35399,69976,0.0,0.0
35400,69977,7.341021324241797e+17,9.0
35401,69978,2.1167454260559872e+17,13.0
35402,69979,8.511988838317425e+17,8.0
35403,69981,0.0,0.0
35404,69982,4.593698420513833e+17,8.0
35405,69983,4508341271265280.0,10.0
35406,70322,0.0,0.0
35407,70324,8.737248534278963e+17,13.0
35408,70326,7.070760678939689e+17,12.0
35409,69987,8.737041688653988e+17,12.0
35410,69988,2.296868108113019e+17,13.0
35411,69989,6.395116968424243e+17,12.0
35412,69990,4.954454370340045e+16,11.0
35413,69992,2.1167461132507546e+17,14.0
35414,69994,0.0,0.0
35415,69996,0.0,0.0
35416,69997,8.962168756025426e+17,9.0
35417,69999,2.251855476461404e+17,13.0
35418,70000,8.647070026542612e+17,13.0
35419,70001,6.710474083139584e+17,12.0
35420,70002,1.5312788488873574e+17,12.0
35421,70003,4.0983086462559846e+17,12.0
35422,70004,6.620327186362532e+17,9.0
35423,70005,2.2520657580602163e+17,11.0
35424,70006,2.702235367846707e+16,11.0
35425,70007,4.5486596754610586e+17,12.0
35426,70008,2.251828675865477e+17,11.0
35427,70009,7.07065622533505e+17,12.0
35428,70011,1.6663717194235904e+17,15.0
35429,70012,7.340998646814474e+17,9.0
35430,70013,2.6571485191602176e+17,11.0
35431,70015,4512258281439232.0,12.0
35432,70016,1.035895946912768e+17,2.0
35433,70017,8.737051996575498e+17,13.0
35434,70018,0.0,0.0
35435,70019,1.531325578131538e+17,13.0
35436,70514,9.683061493192458e+17,10.0
35437,70515,5.584568678738821e+17,14.0
35438,70516,0.0,0.0
35439,70517,5.179150566592348e+17,12.0
35440,70518,2.1617346930855117e+17,12.0
35441,70023,3.017458479582413e+17,14.0
35442,70024,7.47617260650111e+17,3.0
35443,70026,7.791265151063163e+17,10.0
35444,70028,4.5486864760569856e+17,12.0
35445,70029,6.305094453900083e+16,13.0
35446,70501,9.007618443549082e+16,11.0
35447,70502,9.232399851952538e+17,12.0
35448,70503,4.504108151498342e+16,12.0
35449,70504,6.395118342981632e+17,14.0
35450,70505,9.502764950859284e+17,12.0
35451,70506,8.601914458379387e+17,13.0
35452,70033,1.125915025127506e+17,11.0
35453,70034,1.5315441060675584e+17,14.0
35454,70036,4.954474986183066e+16,11.0
35455,70037,1.396269128917975e+17,14.0
35456,70038,1.666418448667771e+17,9.0
35457,70375,7.746211287725507e+17,9.0
35458,70376,1.0359790971440333e+17,12.0
35459,70377,9.142380773402214e+17,14.0
35460,70378,1.8014673387388928e+17,12.0
35461,70379,2.7472418147454157e+17,11.0
35462,70042,0.0,0.0
35463,70043,4.323464575807652e+17,12.0
35464,70044,2.2067686277749146e+17,12.0
35465,70046,0.0,0.0
35466,70047,2.2969347660054528e+17,13.0
35467,70048,3.062451182585774e+17,15.0
35468,70051,0.0,0.0
35469,70052,3.017458479582413e+17,14.0
35470,70053,7.791277520568975e+17,12.0
35471,70055,2.1169117271896883e+17,13.0
35472,70056,7.836278469909545e+17,11.0
35473,70058,8.241592128451379e+17,10.0
35474,70059,1.5313729945704858e+17,10.0
35475,70060,6.80044299647189e+17,13.0
35476,70062,6.845482428719432e+17,12.0
35477,70063,4.323497561156485e+17,11.0
35478,70064,4.954468114235392e+16,9.0
35479,70065,7.656124864087982e+17,13.0
35480,70066,2.116805899195515e+17,5.0
35481,70067,5.404663150228275e+16,11.0
35482,70068,4.9540070065464934e+17,11.0
35483,70070,7.385924691925402e+17,13.0
35484,70071,1.1711221328982835e+17,13.0
35484,70105,1.1711221328982835e+17,13.0
35485,70072,8.782037140436419e+17,11.0
35486,70073,3.06248348073984e+17,10.0
35487,70077,2.9275768399855616e+17,13.0
35488,70079,6.62035879732183e+17,14.0
35489,70080,2.1169117271896883e+17,13.0
35490,70081,9.232407411094979e+17,11.0
35491,70082,2.927342506569892e+17,15.0
35492,70083,0.0,0.0
35493,70084,3.017618595963208e+17,11.0
35494,70085,2.252603831563059e+16,13.0
35495,70086,2.296845430685696e+17,12.0
35496,70509,4.503607186512937e+17,9.0
35497,70510,7.430952441861898e+17,10.0
35498,70511,2.2068710197952512e+17,12.0
35499,70512,2.1167158766809907e+17,12.0
35500,70090,5.359317229114491e+17,11.0
35501,70091,4.1884033162307174e+17,14.0
35502,70092,7.340974594997617e+17,11.0
35503,70093,8.737277396459192e+17,9.0
35504,70094,4.953977457171497e+17,11.0
35505,70095,7.971402951405076e+17,14.0
35506,70096,8.511871328012206e+17,13.0
35507,70097,5.854906289854874e+16,13.0
35508,70098,4.188585423011922e+17,6.0
35509,70099,4508272551788544.0,14.0
35510,70100,0.0,0.0
35511,70101,6.485253557279785e+17,14.0
35512,70102,2.2518314246445466e+17,11.0
35513,70103,8.511872015206973e+17,12.0
35514,70104,4.9990162022242714e+17,14.0
35515,70106,7.476034480185016e+17,16.0
35516,70107,8.37673516420563e+17,11.0
35517,70108,8.376919332403282e+17,12.0
35518,70109,4.09836705781121e+17,13.0
35519,70112,4508203832311808.0,12.0
35520,70115,7.115900441623265e+17,13.0
